seed,n,m,k,negative_fraction,queries,repeat,order,method,ns_per_query,returned_positive,expected_exact_positive,backend_lookups
2,200000,2000000,3,0,200000,3,0,filtered_set,37.49292,200000,200000,200000
2,200000,2000000,3,0,200000,3,1,set,20.8525,200000,200000,200000
2,200000,2000000,3,0,200000,3,2,bloom,10.868125,200000,200000,0
2,200000,2000000,3,0,200000,4,0,set,20.124375,200000,200000,200000
2,200000,2000000,3,0,200000,4,1,filtered_set,37.136665,200000,200000,200000
2,200000,2000000,3,0,200000,4,2,bloom,10.909375,200000,200000,0
2,200000,2000000,3,0,200000,5,0,filtered_set,36.78896,200000,200000,200000
2,200000,2000000,3,0,200000,5,1,set,20.368335,200000,200000,200000
2,200000,2000000,3,0,200000,5,2,bloom,10.493545,200000,200000,0
2,200000,2000000,3,0,200000,6,0,filtered_set,36.64979,200000,200000,200000
2,200000,2000000,3,0,200000,6,1,bloom,10.503125,200000,200000,0
2,200000,2000000,3,0,200000,6,2,set,20.311665,200000,200000,200000
2,200000,2000000,3,0.5,200000,0,0,set,35.033125,100000,100000,200000
2,200000,2000000,3,0.5,200000,0,1,bloom,25.780835,101786,100000,0
2,200000,2000000,3,0.5,200000,0,2,filtered_set,41.1525,100000,100000,101786
2,200000,2000000,3,0.5,200000,1,0,bloom,25.18375,101786,100000,0
2,200000,2000000,3,0.5,200000,1,1,set,35.21875,100000,100000,200000
2,200000,2000000,3,0.5,200000,1,2,filtered_set,40.568335,100000,100000,101786
2,200000,2000000,3,0.5,200000,2,0,filtered_set,40.992295,100000,100000,101786
2,200000,2000000,3,0.5,200000,2,1,set,35.299375,100000,100000,200000
2,200000,2000000,3,0.5,200000,2,2,bloom,25.50625,101786,100000,0
2,200000,2000000,3,0.5,200000,3,0,bloom,24.90896,101786,100000,0
2,200000,2000000,3,0.5,200000,3,1,set,35.44,100000,100000,200000
2,200000,2000000,3,0.5,200000,3,2,filtered_set,41.25667,100000,100000,101786
2,200000,2000000,3,0.5,200000,4,0,bloom,25.201045,101786,100000,0
2,200000,2000000,3,0.5,200000,4,1,set,35.805,100000,100000,200000
2,200000,2000000,3,0.5,200000,4,2,filtered_set,40.52229,100000,100000,101786
2,200000,2000000,3,0.5,200000,5,0,set,35.528545,100000,100000,200000
2,200000,2000000,3,0.5,200000,5,1,bloom,25.512705,101786,100000,0
2,200000,2000000,3,0.5,200000,5,2,filtered_set,41.7775,100000,100000,101786
2,200000,2000000,3,0.5,200000,6,0,set,35.880625,100000,100000,200000
2,200000,2000000,3,0.5,200000,6,1,filtered_set,41.47396,100000,100000,101786
2,200000,2000000,3,0.5,200000,6,2,bloom,26.118545,101786,100000,0
2,200000,2000000,3,0.9,200000,0,0,bloom,24.521045,23210,20000,0
2,200000,2000000,3,0.9,200000,0,1,filtered_set,30.2225,20000,20000,23210
2,200000,2000000,3,0.9,200000,0,2,set,31.347085,20000,20000,200000
2,200000,2000000,3,0.9,200000,1,0,filtered_set,30.291665,20000,20000,23210
2,200000,2000000,3,0.9,200000,1,1,set,30.64125,20000,20000,200000
2,200000,2000000,3,0.9,200000,1,2,bloom,24.85021,23210,20000,0
2,200000,2000000,3,0.9,200000,2,0,filtered_set,31.52521,20000,20000,23210
2,200000,2000000,3,0.9,200000,2,1,set,31.27146,20000,20000,200000
2,200000,2000000,3,0.9,200000,2,2,bloom,25.044165,23210,20000,0
2,200000,2000000,3,0.9,200000,3,0,set,31.961665,20000,20000,200000
2,200000,2000000,3,0.9,200000,3,1,filtered_set,30.56,20000,20000,23210
2,200000,2000000,3,0.9,200000,3,2,bloom,25.468955,23210,20000,0
2,200000,2000000,3,0.9,200000,4,0,filtered_set,30.81354,20000,20000,23210
2,200000,2000000,3,0.9,200000,4,1,bloom,24.57729,23210,20000,0
2,200000,2000000,3,0.9,200000,4,2,set,34.01979,20000,20000,200000
2,200000,2000000,3,0.9,200000,5,0,bloom,24.849795,23210,20000,0
2,200000,2000000,3,0.9,200000,5,1,filtered_set,30.826665,20000,20000,23210
2,200000,2000000,3,0.9,200000,5,2,set,32.627705,20000,20000,200000
2,200000,2000000,3,0.9,200000,6,0,set,30.992295,20000,20000,200000
2,200000,2000000,3,0.9,200000,6,1,filtered_set,30.54625,20000,20000,23210
2,200000,2000000,3,0.9,200000,6,2,bloom,24.939375,23210,20000,0
2,200000,2000000,3,1,200000,0,0,bloom,16.60146,3551,0,0
2,200000,2000000,3,1,200000,0,1,set,31.75625,0,0,200000
2,200000,2000000,3,1,200000,0,2,filtered_set,18.71021,0,0,3551
2,200000,2000000,3,1,200000,1,0,filtered_set,18.09375,0,0,3551
2,200000,2000000,3,1,200000,1,1,set,30.17875,0,0,200000
2,200000,2000000,3,1,200000,1,2,bloom,17.071665,3551,0,0
2,200000,2000000,3,1,200000,2,0,set,30.351045,0,0,200000
2,200000,2000000,3,1,200000,2,1,filtered_set,18.359585,0,0,3551
2,200000,2000000,3,1,200000,2,2,bloom,16.88604,3551,0,0
2,200000,2000000,3,1,200000,3,0,bloom,16.59854,3551,0,0
2,200000,2000000,3,1,200000,3,1,filtered_set,18.36896,0,0,3551
2,200000,2000000,3,1,200000,3,2,set,30.291665,0,0,200000
2,200000,2000000,3,1,200000,4,0,bloom,16.730415,3551,0,0
2,200000,2000000,3,1,200000,4,1,set,29.98708,0,0,200000
2,200000,2000000,3,1,200000,4,2,filtered_set,18.535835,0,0,3551
2,200000,2000000,3,1,200000,5,0,set,30.076455,0,0,200000
2,200000,2000000,3,1,200000,5,1,filtered_set,18.263125,0,0,3551
2,200000,2000000,3,1,200000,5,2,bloom,16.88396,3551,0,0
2,200000,2000000,3,1,200000,6,0,bloom,16.522705,3551,0,0
2,200000,2000000,3,1,200000,6,1,set,30.18375,0,0,200000
2,200000,2000000,3,1,200000,6,2,filtered_set,18.49167,0,0,3551
2,200000,2000000,7,0,200000,0,0,set,20.632915,200000,200000,200000
2,200000,2000000,7,0,200000,0,1,bloom,24.70375,200000,200000,0
2,200000,2000000,7,0,200000,0,2,filtered_set,53.13521,200000,200000,200000
2,200000,2000000,7,0,200000,1,0,filtered_set,52.71646,200000,200000,200000
2,200000,2000000,7,0,200000,1,1,set,20.878545,200000,200000,200000
2,200000,2000000,7,0,200000,1,2,bloom,24.575,200000,200000,0
2,200000,2000000,7,0,200000,2,0,set,20.23375,200000,200000,200000
2,200000,2000000,7,0,200000,2,1,bloom,24.49292,200000,200000,0
2,200000,2000000,7,0,200000,2,2,filtered_set,52.23354,200000,200000,200000
2,200000,2000000,7,0,200000,3,0,filtered_set,53.677705,200000,200000,200000
2,200000,2000000,7,0,200000,3,1,set,20.4025,200000,200000,200000
2,200000,2000000,7,0,200000,3,2,bloom,24.649795,200000,200000,0
2,200000,2000000,7,0,200000,4,0,set,20.504585,200000,200000,200000
2,200000,2000000,7,0,200000,4,1,filtered_set,52.601045,200000,200000,200000
2,200000,2000000,7,0,200000,4,2,bloom,24.99375,200000,200000,0
2,200000,2000000,7,0,200000,5,0,filtered_set,53.486875,200000,200000,200000
2,200000,2000000,7,0,200000,5,1,set,20.63,200000,200000,200000
2,200000,2000000,7,0,200000,5,2,bloom,25.06917,200000,200000,0
2,200000,2000000,7,0,200000,6,0,filtered_set,52.75875,200000,200000,200000
2,200000,2000000,7,0,200000,6,1,bloom,24.633545,200000,200000,0
2,200000,2000000,7,0,200000,6,2,set,20.94125,200000,200000,200000
2,200000,2000000,7,0.5,200000,0,0,set,35.67875,100000,100000,200000
2,200000,2000000,7,0.5,200000,0,1,bloom,33.29146,100827,100000,0
2,200000,2000000,7,0.5,200000,0,2,filtered_set,49.296665,100000,100000,100827
2,200000,2000000,7,0.5,200000,1,0,bloom,33.50396,100827,100000,0
2,200000,2000000,7,0.5,200000,1,1,set,35.77479,100000,100000,200000
2,200000,2000000,7,0.5,200000,1,2,filtered_set,48.608125,100000,100000,100827
2,200000,2000000,7,0.5,200000,2,0,filtered_set,48.34604,100000,100000,100827
2,200000,2000000,7,0.5,200000,2,1,set,35.819165,100000,100000,200000
2,200000,2000000,7,0.5,200000,2,2,bloom,32.98542,100827,100000,0
2,200000,2000000,7,0.5,200000,3,0,bloom,33.230625,100827,100000,0
2,200000,2000000,7,0.5,200000,3,1,set,35.08083,100000,100000,200000
2,200000,2000000,7,0.5,200000,3,2,filtered_set,49.371665,100000,100000,100827
2,200000,2000000,7,0.5,200000,4,0,bloom,33.10667,100827,100000,0
2,200000,2000000,7,0.5,200000,4,1,set,35.90625,100000,100000,200000
2,200000,2000000,7,0.5,200000,4,2,filtered_set,48.253125,100000,100000,100827
2,200000,2000000,7,0.5,200000,5,0,set,35.85708,100000,100000,200000
2,200000,2000000,7,0.5,200000,5,1,bloom,33.146665,100827,100000,0
2,200000,2000000,7,0.5,200000,5,2,filtered_set,49.102085,100000,100000,100827
2,200000,2000000,7,0.5,200000,6,0,set,35.05375,100000,100000,200000
2,200000,2000000,7,0.5,200000,6,1,filtered_set,48.504795,100000,100000,100827
2,200000,2000000,7,0.5,200000,6,2,bloom,33.01542,100827,100000,0
2,200000,2000000,7,0.9,200000,0,0,bloom,40.989375,21490,20000,0
2,200000,2000000,7,0.9,200000,0,1,filtered_set,46.87208,20000,20000,21490
2,200000,2000000,7,0.9,200000,0,2,set,31.906665,20000,20000,200000
2,200000,2000000,7,0.9,200000,1,0,filtered_set,46.604375,20000,20000,21490
2,200000,2000000,7,0.9,200000,1,1,set,31.368335,20000,20000,200000
2,200000,2000000,7,0.9,200000,1,2,bloom,41.555,21490,20000,0
2,200000,2000000,7,0.9,200000,2,0,filtered_set,50.384585,20000,20000,21490
2,200000,2000000,7,0.9,200000,2,1,set,35.072915,20000,20000,200000
2,200000,2000000,7,0.9,200000,2,2,bloom,42.16104,21490,20000,0
2,200000,2000000,7,0.9,200000,3,0,set,34.01479,20000,20000,200000
2,200000,2000000,7,0.9,200000,3,1,filtered_set,48.13479,20000,20000,21490
2,200000,2000000,7,0.9,200000,3,2,bloom,40.7375,21490,20000,0
2,200000,2000000,7,0.9,200000,4,0,filtered_set,47.78083,20000,20000,21490
2,200000,2000000,7,0.9,200000,4,1,bloom,40.95979,21490,20000,0
2,200000,2000000,7,0.9,200000,4,2,set,33.78625,20000,20000,200000
2,200000,2000000,7,0.9,200000,5,0,bloom,41.323125,21490,20000,0
2,200000,2000000,7,0.9,200000,5,1,filtered_set,47.23646,20000,20000,21490
2,200000,2000000,7,0.9,200000,5,2,set,31.510625,20000,20000,200000
2,200000,2000000,7,0.9,200000,6,0,set,30.43333,20000,20000,200000
2,200000,2000000,7,0.9,200000,6,1,filtered_set,46.91542,20000,20000,21490
2,200000,2000000,7,0.9,200000,6,2,bloom,40.72875,21490,20000,0
2,200000,2000000,7,1,200000,0,0,bloom,41.452085,1648,0,0
2,200000,2000000,7,1,200000,0,1,set,32.00229,0,0,200000
2,200000,2000000,7,1,200000,0,2,filtered_set,43.22917,0,0,1648
2,200000,2000000,7,1,200000,1,0,filtered_set,42.956665,0,0,1648
2,200000,2000000,7,1,200000,1,1,set,31.980625,0,0,200000
2,200000,2000000,7,1,200000,1,2,bloom,41.04646,1648,0,0
2,200000,2000000,7,1,200000,2,0,set,30.721875,0,0,200000
2,200000,2000000,7,1,200000,2,1,filtered_set,42.564585,0,0,1648
2,200000,2000000,7,1,200000,2,2,bloom,40.75854,1648,0,0
2,200000,2000000,7,1,200000,3,0,bloom,40.437295,1648,0,0
2,200000,2000000,7,1,200000,3,1,filtered_set,43.38208,0,0,1648
2,200000,2000000,7,1,200000,3,2,set,31.880205,0,0,200000
2,200000,2000000,7,1,200000,4,0,bloom,41.37542,1648,0,0
2,200000,2000000,7,1,200000,4,1,set,30.17625,0,0,200000
2,200000,2000000,7,1,200000,4,2,filtered_set,43.744375,0,0,1648
2,200000,2000000,7,1,200000,5,0,set,31.153335,0,0,200000
2,200000,2000000,7,1,200000,5,1,filtered_set,42.62729,0,0,1648
2,200000,2000000,7,1,200000,5,2,bloom,40.727085,1648,0,0
2,200000,2000000,7,1,200000,6,0,bloom,40.36125,1648,0,0
2,200000,2000000,7,1,200000,6,1,set,30.213335,0,0,200000
2,200000,2000000,7,1,200000,6,2,filtered_set,42.768955,0,0,1648
2,200000,2000000,11,0,200000,0,0,set,20.101665,200000,200000,200000
2,200000,2000000,11,0,200000,0,1,bloom,37.97896,200000,200000,0
2,200000,2000000,11,0,200000,0,2,filtered_set,69.554165,200000,200000,200000
2,200000,2000000,11,0,200000,1,0,filtered_set,67.61625,200000,200000,200000
2,200000,2000000,11,0,200000,1,1,set,20.625835,200000,200000,200000
2,200000,2000000,11,0,200000,1,2,bloom,38.203125,200000,200000,0
2,200000,2000000,11,0,200000,2,0,set,20.430625,200000,200000,200000
2,200000,2000000,11,0,200000,2,1,bloom,38.51875,200000,200000,0
2,200000,2000000,11,0,200000,2,2,filtered_set,67.729375,200000,200000,200000
2,200000,2000000,11,0,200000,3,0,filtered_set,66.899165,200000,200000,200000
2,200000,2000000,11,0,200000,3,1,set,20.875625,200000,200000,200000
2,200000,2000000,11,0,200000,3,2,bloom,38.23542,200000,200000,0
2,200000,2000000,11,0,200000,4,0,set,19.919585,200000,200000,200000
2,200000,2000000,11,0,200000,4,1,filtered_set,67.342705,200000,200000,200000
2,200000,2000000,11,0,200000,4,2,bloom,38.828125,200000,200000,0
2,200000,2000000,11,0,200000,5,0,filtered_set,67.784585,200000,200000,200000
2,200000,2000000,11,0,200000,5,1,set,20.334375,200000,200000,200000
2,200000,2000000,11,0,200000,5,2,bloom,38.754585,200000,200000,0
2,200000,2000000,11,0,200000,6,0,filtered_set,67.773955,200000,200000,200000
2,200000,2000000,11,0,200000,6,1,bloom,38.975205,200000,200000,0
2,200000,2000000,11,0,200000,6,2,set,20.625,200000,200000,200000
2,200000,2000000,11,0.5,200000,0,0,set,35.721875,100000,100000,200000
2,200000,2000000,11,0.5,200000,0,1,bloom,42.67625,101140,100000,0
2,200000,2000000,11,0.5,200000,0,2,filtered_set,57.672085,100000,100000,101140
2,200000,2000000,11,0.5,200000,1,0,bloom,42.334165,101140,100000,0
2,200000,2000000,11,0.5,200000,1,1,set,36.87625,100000,100000,200000
2,200000,2000000,11,0.5,200000,1,2,filtered_set,57.84146,100000,100000,101140
2,200000,2000000,11,0.5,200000,2,0,filtered_set,58.244165,100000,100000,101140
2,200000,2000000,11,0.5,200000,2,1,set,36.027705,100000,100000,200000
2,200000,2000000,11,0.5,200000,2,2,bloom,42.994585,101140,100000,0
2,200000,2000000,11,0.5,200000,3,0,bloom,42.17979,101140,100000,0
2,200000,2000000,11,0.5,200000,3,1,set,36.17646,100000,100000,200000
2,200000,2000000,11,0.5,200000,3,2,filtered_set,57.882915,100000,100000,101140
2,200000,2000000,11,0.5,200000,4,0,bloom,42.5475,101140,100000,0
2,200000,2000000,11,0.5,200000,4,1,set,36.286665,100000,100000,200000
2,200000,2000000,11,0.5,200000,4,2,filtered_set,60.449795,100000,100000,101140
2,200000,2000000,11,0.5,200000,5,0,set,35.542085,100000,100000,200000
2,200000,2000000,11,0.5,200000,5,1,bloom,42.33958,101140,100000,0
2,200000,2000000,11,0.5,200000,5,2,filtered_set,58.628125,100000,100000,101140
2,200000,2000000,11,0.5,200000,6,0,set,36.213335,100000,100000,200000
2,200000,2000000,11,0.5,200000,6,1,filtered_set,56.722915,100000,100000,101140
2,200000,2000000,11,0.5,200000,6,2,bloom,42.33792,101140,100000,0
2,200000,2000000,11,0.9,200000,0,0,bloom,45.429165,22067,20000,0
2,200000,2000000,11,0.9,200000,0,1,filtered_set,51.804165,20000,20000,22067
2,200000,2000000,11,0.9,200000,0,2,set,32.92125,20000,20000,200000
2,200000,2000000,11,0.9,200000,1,0,filtered_set,50.27271,20000,20000,22067
2,200000,2000000,11,0.9,200000,1,1,set,31.171875,20000,20000,200000
2,200000,2000000,11,0.9,200000,1,2,bloom,45.239795,22067,20000,0
2,200000,2000000,11,0.9,200000,2,0,filtered_set,52.10021,20000,20000,22067
2,200000,2000000,11,0.9,200000,2,1,set,32.15729,20000,20000,200000
2,200000,2000000,11,0.9,200000,2,2,bloom,45.44229,22067,20000,0
2,200000,2000000,11,0.9,200000,3,0,set,31.27958,20000,20000,200000
2,200000,2000000,11,0.9,200000,3,1,filtered_set,50.75104,20000,20000,22067
2,200000,2000000,11,0.9,200000,3,2,bloom,44.15146,22067,20000,0
2,200000,2000000,11,0.9,200000,4,0,filtered_set,51.345,20000,20000,22067
2,200000,2000000,11,0.9,200000,4,1,bloom,45.0475,22067,20000,0
2,200000,2000000,11,0.9,200000,4,2,set,33.01479,20000,20000,200000
2,200000,2000000,11,0.9,200000,5,0,bloom,45.181665,22067,20000,0
2,200000,2000000,11,0.9,200000,5,1,filtered_set,51.24708,20000,20000,22067
2,200000,2000000,11,0.9,200000,5,2,set,30.809165,20000,20000,200000
2,200000,2000000,11,0.9,200000,6,0,set,31.434375,20000,20000,200000
2,200000,2000000,11,0.9,200000,6,1,filtered_set,49.80229,20000,20000,22067
2,200000,2000000,11,0.9,200000,6,2,bloom,44.404585,22067,20000,0
2,200000,2000000,11,1,200000,0,0,bloom,45.719585,2292,0,0
2,200000,2000000,11,1,200000,0,1,set,31.181875,0,0,200000
2,200000,2000000,11,1,200000,0,2,filtered_set,47.73083,0,0,2292
2,200000,2000000,11,1,200000,1,0,filtered_set,47.113335,0,0,2292
2,200000,2000000,11,1,200000,1,1,set,31.402915,0,0,200000
2,200000,2000000,11,1,200000,1,2,bloom,45.56604,2292,0,0
2,200000,2000000,11,1,200000,2,0,set,30.930625,0,0,200000
2,200000,2000000,11,1,200000,2,1,filtered_set,47.842915,0,0,2292
2,200000,2000000,11,1,200000,2,2,bloom,45.5575,2292,0,0
2,200000,2000000,11,1,200000,3,0,bloom,45.699375,2292,0,0
2,200000,2000000,11,1,200000,3,1,filtered_set,47.88125,0,0,2292
2,200000,2000000,11,1,200000,3,2,set,31.77479,0,0,200000
2,200000,2000000,11,1,200000,4,0,bloom,45.807915,2292,0,0
2,200000,2000000,11,1,200000,4,1,set,30.99208,0,0,200000
2,200000,2000000,11,1,200000,4,2,filtered_set,47.934165,0,0,2292
2,200000,2000000,11,1,200000,5,0,set,29.83896,0,0,200000
2,200000,2000000,11,1,200000,5,1,filtered_set,47.85271,0,0,2292
2,200000,2000000,11,1,200000,5,2,bloom,45.21479,2292,0,0
2,200000,2000000,11,1,200000,6,0,bloom,45.01875,2292,0,0
2,200000,2000000,11,1,200000,6,1,set,32.21125,0,0,200000
2,200000,2000000,11,1,200000,6,2,filtered_set,48.307915,0,0,2292
3,20000,200000,1,0,200000,0,0,bloom,3.661875,200000,200000,0
3,20000,200000,1,0,200000,0,1,filtered_set,25.756875,200000,200000,200000
3,20000,200000,1,0,200000,0,2,set,21.378125,200000,200000,200000
3,20000,200000,1,0,200000,1,0,filtered_set,24.895,200000,200000,200000
3,20000,200000,1,0,200000,1,1,set,18.999375,200000,200000,200000
3,20000,200000,1,0,200000,1,2,bloom,3.66667,200000,200000,0
3,20000,200000,1,0,200000,2,0,bloom,3.572085,200000,200000,0
3,20000,200000,1,0,200000,2,1,filtered_set,24.47646,200000,200000,200000
3,20000,200000,1,0,200000,2,2,set,18.57375,200000,200000,200000
3,20000,200000,1,0,200000,3,0,set,18.72167,200000,200000,200000
3,20000,200000,1,0,200000,3,1,bloom,3.612085,200000,200000,0
3,20000,200000,1,0,200000,3,2,filtered_set,24.365,200000,200000,200000
3,20000,200000,1,0,200000,4,0,set,18.58833,200000,200000,200000
3,20000,200000,1,0,200000,4,1,filtered_set,24.500205,200000,200000,200000
3,20000,200000,1,0,200000,4,2,bloom,3.574165,200000,200000,0
3,20000,200000,1,0,200000,5,0,filtered_set,24.4625,200000,200000,200000
3,20000,200000,1,0,200000,5,1,set,18.508125,200000,200000,200000
3,20000,200000,1,0,200000,5,2,bloom,3.6,200000,200000,0
3,20000,200000,1,0,200000,6,0,set,18.285625,200000,200000,200000
3,20000,200000,1,0,200000,6,1,bloom,3.608335,200000,200000,0
3,20000,200000,1,0,200000,6,2,filtered_set,24.563125,200000,200000,200000
3,20000,200000,1,0.5,200000,0,0,set,32.79021,100000,100000,200000
3,20000,200000,1,0.5,200000,0,1,filtered_set,34.341875,100000,100000,109648
3,20000,200000,1,0.5,200000,0,2,bloom,18.559585,109648,100000,0
3,20000,200000,1,0.5,200000,1,0,bloom,18.40875,109648,100000,0
3,20000,200000,1,0.5,200000,1,1,set,33.195,100000,100000,200000
3,20000,200000,1,0.5,200000,1,2,filtered_set,34.2925,100000,100000,109648
3,20000,200000,1,0.5,200000,2,0,filtered_set,33.98708,100000,100000,109648
3,20000,200000,1,0.5,200000,2,1,set,32.716665,100000,100000,200000
3,20000,200000,1,0.5,200000,2,2,bloom,18.478125,109648,100000,0
3,20000,200000,1,0.5,200000,3,0,bloom,18.465625,109648,100000,0
3,20000,200000,1,0.5,200000,3,1,filtered_set,34.392085,100000,100000,109648
3,20000,200000,1,0.5,200000,3,2,set,32.864795,100000,100000,200000
3,20000,200000,1,0.5,200000,4,0,filtered_set,34.64333,100000,100000,109648
3,20000,200000,1,0.5,200000,4,1,bloom,18.88083,109648,100000,0
3,20000,200000,1,0.5,200000,4,2,set,32.773545,100000,100000,200000
3,20000,200000,1,0.5,200000,5,0,set,32.73208,100000,100000,200000
3,20000,200000,1,0.5,200000,5,1,bloom,18.74417,109648,100000,0
3,20000,200000,1,0.5,200000,5,2,filtered_set,34.45708,100000,100000,109648
3,20000,200000,1,0.5,200000,6,0,bloom,18.4825,109648,100000,0
3,20000,200000,1,0.5,200000,6,1,filtered_set,34.549165,100000,100000,109648
3,20000,200000,1,0.5,200000,6,2,set,32.88229,100000,100000,200000
3,20000,200000,1,0.9,200000,0,0,filtered_set,19.06729,20000,20000,37383
3,20000,200000,1,0.9,200000,0,1,set,29.179375,20000,20000,200000
3,20000,200000,1,0.9,200000,0,2,bloom,9.626875,37383,20000,0
3,20000,200000,1,0.9,200000,1,0,filtered_set,19.069585,20000,20000,37383
3,20000,200000,1,0.9,200000,1,1,bloom,9.820835,37383,20000,0
3,20000,200000,1,0.9,200000,1,2,set,29.71625,20000,20000,200000
3,20000,200000,1,0.9,200000,2,0,bloom,9.750835,37383,20000,0
3,20000,200000,1,0.9,200000,2,1,set,29.01375,20000,20000,200000
3,20000,200000,1,0.9,200000,2,2,filtered_set,19.266875,20000,20000,37383
3,20000,200000,1,0.9,200000,3,0,bloom,9.729375,37383,20000,0
3,20000,200000,1,0.9,200000,3,1,set,29.900625,20000,20000,200000
3,20000,200000,1,0.9,200000,3,2,filtered_set,18.981875,20000,20000,37383
3,20000,200000,1,0.9,200000,4,0,filtered_set,18.696665,20000,20000,37383
3,20000,200000,1,0.9,200000,4,1,set,29.19,20000,20000,200000
3,20000,200000,1,0.9,200000,4,2,bloom,9.7,37383,20000,0
3,20000,200000,1,0.9,200000,5,0,bloom,9.815,37383,20000,0
3,20000,200000,1,0.9,200000,5,1,filtered_set,18.71875,20000,20000,37383
3,20000,200000,1,0.9,200000,5,2,set,29.319795,20000,20000,200000
3,20000,200000,1,0.9,200000,6,0,bloom,9.503335,37383,20000,0
3,20000,200000,1,0.9,200000,6,1,filtered_set,19.58729,20000,20000,37383
3,20000,200000,1,0.9,200000,6,2,set,29.175415,20000,20000,200000
3,20000,200000,1,1,200000,0,0,set,27.74667,0,0,200000
3,20000,200000,1,1,200000,0,1,bloom,6.433955,19279,0,0
3,20000,200000,1,1,200000,0,2,filtered_set,11.03083,0,0,19279
3,20000,200000,1,1,200000,1,0,set,27.509585,0,0,200000
3,20000,200000,1,1,200000,1,1,filtered_set,10.22125,0,0,19279
3,20000,200000,1,1,200000,1,2,bloom,6.743335,19279,0,0
3,20000,200000,1,1,200000,2,0,filtered_set,10.134165,0,0,19279
3,20000,200000,1,1,200000,2,1,bloom,6.3075,19279,0,0
3,20000,200000,1,1,200000,2,2,set,28.16625,0,0,200000
3,20000,200000,1,1,200000,3,0,bloom,6.481455,19279,0,0
3,20000,200000,1,1,200000,3,1,set,27.79375,0,0,200000
3,20000,200000,1,1,200000,3,2,filtered_set,10.61458,0,0,19279
3,20000,200000,1,1,200000,4,0,filtered_set,10.28646,0,0,19279
3,20000,200000,1,1,200000,4,1,set,29.50854,0,0,200000
3,20000,200000,1,1,200000,4,2,bloom,6.384165,19279,0,0
3,20000,200000,1,1,200000,5,0,filtered_set,10.249165,0,0,19279
3,20000,200000,1,1,200000,5,1,bloom,6.355415,19279,0,0
3,20000,200000,1,1,200000,5,2,set,27.815,0,0,200000
3,20000,200000,1,1,200000,6,0,bloom,6.43542,19279,0,0
3,20000,200000,1,1,200000,6,1,set,28.113955,0,0,200000
3,20000,200000,1,1,200000,6,2,filtered_set,10.115415,0,0,19279
3,20000,200000,3,0,200000,0,0,bloom,10.425205,200000,200000,0
3,20000,200000,3,0,200000,0,1,filtered_set,33.490415,200000,200000,200000
3,20000,200000,3,0,200000,0,2,set,19.127915,200000,200000,200000
3,20000,200000,3,0,200000,1,0,filtered_set,33.4375,200000,200000,200000
3,20000,200000,3,0,200000,1,1,set,19.345415,200000,200000,200000
3,20000,200000,3,0,200000,1,2,bloom,10.470415,200000,200000,0
3,20000,200000,3,0,200000,2,0,bloom,10.23979,200000,200000,0
3,20000,200000,3,0,200000,2,1,filtered_set,33.040415,200000,200000,200000
3,20000,200000,3,0,200000,2,2,set,18.497085,200000,200000,200000
3,20000,200000,3,0,200000,3,0,set,20.020415,200000,200000,200000
3,20000,200000,3,0,200000,3,1,bloom,10.294375,200000,200000,0
3,20000,200000,3,0,200000,3,2,filtered_set,33.29958,200000,200000,200000
3,20000,200000,3,0,200000,4,0,set,18.49542,200000,200000,200000
3,20000,200000,3,0,200000,4,1,filtered_set,34.124375,200000,200000,200000
3,20000,200000,3,0,200000,4,2,bloom,10.35167,200000,200000,0
3,20000,200000,3,0,200000,5,0,filtered_set,33.89625,200000,200000,200000
3,20000,200000,3,0,200000,5,1,set,19.62,200000,200000,200000
3,20000,200000,3,0,200000,5,2,bloom,10.38125,200000,200000,0
3,20000,200000,3,0,200000,6,0,set,18.9225,200000,200000,200000
3,20000,200000,3,0,200000,6,1,bloom,10.218125,200000,200000,0
3,20000,200000,3,0,200000,6,2,filtered_set,33.266665,200000,200000,200000
3,20000,200000,3,0.5,200000,0,0,set,33.154585,100000,100000,200000
3,20000,200000,3,0.5,200000,0,1,filtered_set,36.968335,100000,100000,101740
3,20000,200000,3,0.5,200000,0,2,bloom,23.39146,101740,100000,0
3,20000,200000,3,0.5,200000,1,0,bloom,23.39021,101740,100000,0
3,20000,200000,3,0.5,200000,1,1,set,32.90521,100000,100000,200000
3,20000,200000,3,0.5,200000,1,2,filtered_set,36.673125,100000,100000,101740
3,20000,200000,3,0.5,200000,2,0,filtered_set,37.349165,100000,100000,101740
3,20000,200000,3,0.5,200000,2,1,set,33.399375,100000,100000,200000
3,20000,200000,3,0.5,200000,2,2,bloom,24.557915,101740,100000,0
3,20000,200000,3,0.5,200000,3,0,bloom,23.629795,101740,100000,0
3,20000,200000,3,0.5,200000,3,1,filtered_set,37.148545,100000,100000,101740
3,20000,200000,3,0.5,200000,3,2,set,33.480415,100000,100000,200000
3,20000,200000,3,0.5,200000,4,0,filtered_set,37.533545,100000,100000,101740
3,20000,200000,3,0.5,200000,4,1,bloom,24.014165,101740,100000,0
3,20000,200000,3,0.5,200000,4,2,set,33.29854,100000,100000,200000
3,20000,200000,3,0.5,200000,5,0,set,33.17021,100000,100000,200000
3,20000,200000,3,0.5,200000,5,1,bloom,24.16375,101740,100000,0
3,20000,200000,3,0.5,200000,5,2,filtered_set,37.42146,100000,100000,101740
3,20000,200000,3,0.5,200000,6,0,bloom,23.69979,101740,100000,0
